Voter_ID,First_Name,Mid_Name,Last_Name,Street,Zipcode,Party,Registered
2855,Kandie,Amberley,COLLIER,273 FLOWER ST,16870,IND,TRUE
2856,Shoshana,Jamesha,FERGUSON,771 WOODLAND AVE,16870,REP,TRUE
2857,Rafia,Arlena,CHEN,210 SEARS ST,16870,REP,TRUE
2858,Conor,Shamonique,DENNIS,721 HARLOW ST,16870,LIB,TRUE
2859,Gracelyn,Eun,OLIVER,725 WOODLAND AVE,16870,SOC,TRUE
2860,Royal,Fidel,KRAMER,268 WOODLAND AVE,16870,SOC,TRUE
2861,Bridney,Maxmillian,KRAMER,475 SEARS ST,16870,IND,TRUE
2862,Zacharias,Alphonso,MOSS,260 HAHN ST,16870,LIB,TRUE
2863,Raelle,Darrell,KAUR,411 WOODLAND AVE,16870,REP,TRUE
2864,Amika,Nansi,CISNEROS,133 WOODLAND AVE,16870,REP,TRUE
2865,Rayshaun,La,MCKAY,980 FLOWER ST,16870,SOC,TRUE
2866,Tanea,Ashana,ALLEN,202 HESTER AVE,16870,REP,TRUE
2867,Shavanna,Jaclene,FRENCH,759 FLOWER ST,16870,REP,TRUE
2868,Kaliah,Ambur,WAGNER,182 HAHN ST,16870,DEM,TRUE
2869,Heber,Lorren,KHAN,626 SEARS ST,16870,IND,TRUE
2870,Maxim,Dvaughn,MCBRIDE,949 SEARS ST,16870,IND,TRUE
2871,Coutney,Chrystie,LOVE,592 HESTER AVE,16870,DEM,TRUE
2872,Jaimeson,Kecia,CRUZ,366 HAHN ST,16870,IND,TRUE
2873,Shamari,Reneshia,HENDRIX,512 WOODLAND AVE,16870,REP,TRUE
2874,Javari,Ashanti,LAMB,348 HARLOW ST,16870,REP,TRUE
2875,Jaymi,Lucero,PETERSEN,715 HESTER AVE,16870,REP,TRUE
2876,Yessenia,Johnathon,VAZQUEZ,856 HARLOW ST,16870,DEM,TRUE
2877,Makeia,Keala,JACOBS,644 SEARS ST,16870,DEM,TRUE
2878,Dayanna,Daishaun,CRAWFORD,557 HESTER AVE,16870,DEM,TRUE
2879,Sherron,Shawntal,BOOKER,892 HAHN ST,16870,REP,TRUE
2880,Edwina,Contessa,ACOSTA,683 HESTER AVE,16870,LIB,TRUE
2881,Tearia,Tychelle,DUKE,825 FLOWER ST,16870,REP,TRUE
2882,Corene,Eian,STOUT,699 HAHN ST,16870,DEM,TRUE
2883,Ramzi,Ramsay,SANFORD,249 SEARS ST,16870,IND,TRUE
2884,Antonette,Charel,BENITEZ,704 HESTER AVE,16870,REP,TRUE
2885,Raechelle,Lucretia,DAUGHERTY,590 WOODLAND AVE,16870,REP,TRUE
2886,Marshay,Arcenio,MAYNARD,305 HESTER AVE,16870,REP,TRUE
2887,Teela,Keila,SALAZAR,692 WOODLAND AVE,16870,DEM,TRUE
2888,Kensley,Mayan,SCHULTZ,319 HAHN ST,16870,IND,TRUE
2889,Janaye,Zvi,SPARKS,693 SEARS ST,16870,DEM,TRUE
2890,Ibrahim,Basim,BURKE,715 WOODLAND AVE,16870,DEM,TRUE
2891,Jazzmene,Nickesha,HALEY,884 FLOWER ST,16870,LIB,TRUE
2892,Moustafa,Kodi,EDWARDS,527 SEARS ST,16870,IND,TRUE
2893,Nashon,Ranae,GARZA,265 SEARS ST,16870,REP,TRUE
2894,Jericha,Jerusalem,NICHOLS,186 WOODLAND AVE,16870,IND,TRUE
2895,Tracey,Britiany,FOX,792 HESTER AVE,16870,REP,TRUE
2896,Kodi,Jazlynn,BAILEY,542 WOODLAND AVE,16870,REP,TRUE
2897,Augustus,Rodolfo,BELTRAN,307 WOODLAND AVE,16870,IND,TRUE
2898,Farrell,Parker,CANO,134 SEARS ST,16870,REP,TRUE
2899,Jaciel,Lukasz,HERMAN,103 WOODLAND AVE,16870,LIB,TRUE
2900,Apolinar,Annisha,WYATT,239 HESTER AVE,16870,REP,TRUE
2901,Margarete,Janeeka,WARREN,135 SEARS ST,16870,DEM,TRUE
2902,Rayne,Ysatis,GALLAGHER,324 HESTER AVE,16870,REP,TRUE
2903,Shevon,Arwa,JENSEN,111 HESTER AVE,16870,SOC,TRUE
2904,Islam,Meggen,RAYMOND,503 HESTER AVE,16870,DEM,TRUE
2905,Mickael,Cherine,FRANCIS,721 SEARS ST,16870,REP,TRUE
2906,Shawntae,Keivon,BEASLEY,497 SEARS ST,16870,SOC,TRUE
2907,Kasha,Rollins,NIELSEN,428 HARLOW ST,16870,REP,TRUE
2908,Titus,Keelie,KAUR,704 HARLOW ST,16870,DEM,TRUE
2909,Melba,Jeziel,CAREY,507 HESTER AVE,16870,DEM,TRUE
2910,Maree,Estella,FERNANDEZ,949 HESTER AVE,16870,REP,TRUE
2911,Daymond,Santoria,BRYANT,191 HARLOW ST,16870,REP,TRUE
2912,Reatta,Melvin,BENSON,682 HESTER AVE,16870,LIB,TRUE
2913,Hernandez,Reana,FAULKNER,230 HARLOW ST,16870,REP,TRUE
2914,Cassaundra,Paula,BARNES,716 WOODLAND AVE,16870,IND,TRUE
2915,Lafaye,Gracy,MCCOY,455 SEARS ST,16870,DEM,TRUE
2916,Jandy,Chena,WEEKS,132 HESTER AVE,16870,REP,TRUE
2917,Jillian,Elanna,MAGANA,238 HARLOW ST,16870,DEM,TRUE
2918,Tantania,Delbert,GLOVER,794 FLOWER ST,16870,REP,TRUE
2919,Anthonia,Tessy,MOSS,888 HARLOW ST,16870,DEM,TRUE
2920,Hank,Toneka,PRATT,828 HAHN ST,16870,LIB,TRUE
2921,Jean,Aysa,MAY,875 HESTER AVE,16870,IND,TRUE
2922,Jatara,Deandre,DUNCAN,560 HARLOW ST,16870,IND,TRUE
2923,Kenon,Aaric,DAVENPORT,504 WOODLAND AVE,16870,SOC,TRUE
2924,Elysa,Umer,BARKER,161 FLOWER ST,16870,REP,TRUE
2925,Kaleb,Megean,BAUTISTA,552 HARLOW ST,16870,SOC,TRUE
2926,Taraya,Miguel,NELSON,236 HESTER AVE,16870,SOC,TRUE
2927,Antoine,Aviv,MORSE,745 HAHN ST,16870,SOC,TRUE
2928,Sequita,Felicita,MANN,788 SEARS ST,16870,DEM,TRUE
2929,Nyree,Ti,ARCHER,621 HAHN ST,16870,IND,TRUE
2930,Emanual,Alyna,WATKINS,439 HESTER AVE,16870,REP,TRUE
2931,Valentin,Jaeson,WILCOX,847 FLOWER ST,16870,REP,TRUE
2932,Chanda,Simran,MORENO,612 HARLOW ST,16870,DEM,TRUE
2933,Tashaun,Sharday,CUEVAS,387 SEARS ST,16870,REP,TRUE
2934,Tryston,Arlet,BYRD,950 HARLOW ST,16870,DEM,TRUE
2935,Toree,Clair,AVILA,644 FLOWER ST,16870,SOC,TRUE
2936,Triniece,Ehren,HESS,350 HESTER AVE,16870,SOC,TRUE
2937,Brinkley,Geri,FRYE,980 HESTER AVE,16870,IND,TRUE
2938,Kourtny,Louise,MCKAY,774 SEARS ST,16870,IND,TRUE
2939,Domnique,Rishi,VELEZ,363 HESTER AVE,16870,DEM,TRUE
2940,Jarrick,Devaris,HERMAN,591 HAHN ST,16870,DEM,TRUE
2941,Shardee,Sharifa,COX,682 SEARS ST,16870,REP,TRUE
2942,Grayson,Damali,FRANCO,914 HAHN ST,16870,REP,TRUE
2943,Bobbyjo,Ivo,CALHOUN,342 SEARS ST,16870,DEM,TRUE
2944,Zackry,Calley,MASSEY,548 WOODLAND AVE,16870,REP,TRUE
2945,Demetrio,Domenica,HERMAN,120 SEARS ST,16870,IND,TRUE
2946,Cesia,Shamarah,RAY,124 HARLOW ST,16870,IND,TRUE
2947,Luzmaria,Lauro,JENSEN,573 FLOWER ST,16870,REP,TRUE
2948,Jahaira,Herson,PEARSON,745 WOODLAND AVE,16870,REP,TRUE
2949,Lorin,Sanoe,DANIEL,849 WOODLAND AVE,16870,IND,TRUE
2950,Kolter,Latrena,MALDONADO,616 FLOWER ST,16870,REP,TRUE
2951,Afaf,Riley,TERRY,710 FLOWER ST,16870,REP,TRUE
2952,Ami,Taraya,COOPER,983 HAHN ST,16870,DEM,TRUE
2953,Darick,Rickell,FLYNN,669 HARLOW ST,16870,DEM,TRUE
2954,Kamran,Adeana,CONLEY,646 WOODLAND AVE,16870,DEM,TRUE
2955,Marilla,Kedar,PRESTON,258 HARLOW ST,16870,REP,TRUE
2956,Raylyn,Bao,ROBINSON,687 FLOWER ST,16870,SOC,TRUE
2957,Jamual,Kyiana,HORNE,550 FLOWER ST,16870,IND,TRUE
2958,Porschea,Nacona,RAMOS,756 SEARS ST,16870,IND,TRUE
2959,Allen,Celsey,NEAL,493 FLOWER ST,16870,IND,TRUE
2960,Jamiel,Delaine,CALHOUN,387 FLOWER ST,16870,LIB,TRUE
2961,Kristos,Brionne,NIXON,422 FLOWER ST,16870,REP,TRUE
2962,Dong,Carshena,GRAHAM,444 FLOWER ST,16870,IND,TRUE
2963,Thurman,Dietrich,BLACKBURN,881 HESTER AVE,16870,REP,TRUE
2964,Sabrina,Geisha,DUKE,422 SEARS ST,16870,REP,TRUE
2965,Lorraine,Shandale,SIMS,852 WOODLAND AVE,16870,IND,TRUE
2966,Zohaib,Minal,ROLLINS,551 SEARS ST,16870,REP,TRUE
2967,Marsela,Jacoby,CLEMENTS,157 HARLOW ST,16870,DEM,TRUE
2968,Laquandra,Evaristo,BUCK,640 HAHN ST,16870,IND,TRUE
2969,Neeka,Charnice,KANE,847 HAHN ST,16870,DEM,TRUE
2970,Natanya,Ansley,ALI,731 HARLOW ST,16870,LIB,TRUE
2971,Madaline,Kenyette,WILEY,702 HESTER AVE,16870,IND,TRUE
2972,Jobeth,Sarin,GILES,239 HESTER AVE,16870,IND,TRUE
2973,Jacbo,Dalia,CLAY,873 HESTER AVE,16870,IND,TRUE
2974,Iwalani,Takela,PAGE,886 HAHN ST,16870,REP,TRUE
2975,Trinity,Wael,VAUGHN,868 HARLOW ST,16870,LIB,TRUE
2976,Rane,Guillaume,JOHNS,364 HARLOW ST,16870,REP,TRUE
2977,Myrtha,Molley,COLEMAN,989 FLOWER ST,16870,DEM,TRUE
2978,Salil,Shamone,SWEENEY,104 FLOWER ST,16870,REP,TRUE
2979,Gerica,Amparo,DEJESUS,808 SEARS ST,16870,DEM,TRUE
2980,Dalina,Lonzell,WILKINSON,719 WOODLAND AVE,16870,DEM,TRUE
2981,Linda,Jazmyne,DAWSON,254 SEARS ST,16870,REP,TRUE
2982,Ilyssa,Rick,SHEPPARD,573 HESTER AVE,16870,REP,TRUE
2983,Demitri,Arius,LAMB,305 HESTER AVE,16870,REP,TRUE
2984,Shederick,Samad,CLEMENTS,704 WOODLAND AVE,16870,IND,TRUE
2985,Ellisa,Chivon,BOYER,180 WOODLAND AVE,16870,IND,TRUE
2986,Bethanee,Kathline,QUINN,377 WOODLAND AVE,16870,DEM,TRUE
2987,Kyron,Cintia,GARZA,967 HAHN ST,16870,IND,TRUE
2988,Jaryd,Taj,TATE,934 HARLOW ST,16870,IND,TRUE
2989,Ladena,Eliodoro,CALLAHAN,327 HESTER AVE,16870,DEM,TRUE
2990,Donyea,Nery,MEDINA,848 HESTER AVE,16870,DEM,TRUE
2991,Shawntell,Ossie,JOSEPH,569 HESTER AVE,16870,DEM,TRUE
2992,Romell,Gelsey,VINCENT,192 FLOWER ST,16870,REP,TRUE
2993,Jw,Toney,COOK,520 SEARS ST,16870,IND,TRUE
2994,Shaleshia,Annaka,WALLER,419 WOODLAND AVE,16870,IND,TRUE
2995,Termaine,Daryle,COMPTON,511 HAHN ST,16870,REP,TRUE
2996,Maury,Argenis,BAXTER,356 FLOWER ST,16870,IND,TRUE
2997,Vickey,Justice,WOODS,545 HESTER AVE,16870,REP,TRUE
2998,Rosina,Anilu,JORDAN,395 HESTER AVE,16870,DEM,TRUE
2999,Rynn,Mitchelle,AHMED,924 HAHN ST,16870,REP,TRUE
3000,Helen,Jetta,CLARK,532 HESTER AVE,16870,IND,TRUE
3001,Cantrell,Montrell,MONTOYA,996 FLOWER ST,16870,DEM,TRUE
3002,Kyrene,Duston,GRAHAM,639 HARLOW ST,16870,REP,TRUE
3003,Brit,Kiah,GREENE,307 SEARS ST,16870,LIB,TRUE
3004,Halston,Rechelle,MONTOYA,601 WOODLAND AVE,16870,REP,TRUE
3005,Alarie,Keyon,ROBLES,124 HAHN ST,16870,REP,TRUE
3006,Sarin,Deveny,SCHMIDT,502 FLOWER ST,16870,IND,TRUE
3007,Bailee,Umberto,MAYNARD,442 HESTER AVE,16870,IND,TRUE
3008,Ly,Jaray,COX,407 WOODLAND AVE,16870,REP,TRUE
3009,Melba,Sanisha,IBARRA,225 HESTER AVE,16870,REP,TRUE
3010,Bryn,Corey,AVILA,923 FLOWER ST,16870,REP,TRUE
3011,Jhalil,Tyese,VO,274 FLOWER ST,16870,LIB,TRUE
3012,Jae,Devanee,BAKER,573 HESTER AVE,16870,SOC,TRUE
3013,Alsha,Jocelyn,GREEN,534 SEARS ST,16870,REP,TRUE
3014,Woody,Elaysha,LYONS,757 SEARS ST,16870,REP,TRUE
3015,Brayton,Elson,HAYDEN,962 HESTER AVE,16870,SOC,TRUE
3016,Rosalia,Landry,KNAPP,246 SEARS ST,16870,DEM,TRUE
3017,Emine,Dandrea,TORRES,277 WOODLAND AVE,16870,REP,TRUE
3018,Erikk,Johnna,HARRINGTON,592 HESTER AVE,16870,DEM,TRUE
3019,Charlotte,Italia,WALTER,598 WOODLAND AVE,16870,DEM,TRUE
3020,Hena,Aquarius,ORR,960 FLOWER ST,16870,DEM,TRUE
3021,Tavarius,Narada,STOKES,240 HESTER AVE,16870,IND,TRUE
3022,Phallon,Komal,ROBLES,521 HESTER AVE,16870,SOC,TRUE
3023,Salem,Daiana,WYATT,480 SEARS ST,16870,DEM,TRUE
3024,Mykaela,Jafar,POLLARD,827 HAHN ST,16870,LIB,TRUE
3025,Akeia,Shamora,SNYDER,454 HAHN ST,16870,REP,TRUE
3026,Dorean,Blimy,CHAMBERS,535 HAHN ST,16870,REP,TRUE
3027,Leticia,Alverto,AVERY,921 HESTER AVE,16870,REP,TRUE
3028,Issa,Emilie,FOSTER,367 FLOWER ST,16870,REP,TRUE
3029,Concepcion,Dangelo,EDWARDS,279 SEARS ST,16870,IND,TRUE
3030,Gina,Rosemary,PITTMAN,880 FLOWER ST,16870,DEM,TRUE
3031,Ashlynne,Higinio,LUCERO,469 HESTER AVE,16870,SOC,TRUE
3032,Angelise,Celestina,NASH,916 HESTER AVE,16870,REP,TRUE
3033,Robin,Shahab,ADKINS,650 HESTER AVE,16870,DEM,TRUE
3034,Alisen,Fady,STARK,238 WOODLAND AVE,16870,IND,TRUE
3035,Teandrea,Jonquil,WALLS,426 FLOWER ST,16870,LIB,TRUE
3036,Desirre,Shermaine,RICHMOND,586 SEARS ST,16870,DEM,TRUE
3037,Hartley,Ira,BENNETT,511 SEARS ST,16870,IND,TRUE
3038,Janet,Diego,SUMMERS,302 HARLOW ST,16870,DEM,TRUE
3039,Tkeyah,Dev,DENNIS,260 HESTER AVE,16870,IND,TRUE
3040,Pai,Aurora,BRANCH,968 HARLOW ST,16870,DEM,TRUE
3041,Kalaya,Maggy,GOOD,772 WOODLAND AVE,16870,REP,TRUE
3042,Mikkia,Jafet,MADDOX,891 HARLOW ST,16870,IND,TRUE
3043,Jordon,Bryden,WOLF,459 SEARS ST,16870,IND,TRUE
3044,Jakeia,Terrion,CHERRY,881 SEARS ST,16870,REP,TRUE
3045,Alejandro,Deryan,ROSARIO,604 HESTER AVE,16870,LIB,TRUE
3046,Danna,Veta,DAVILA,214 HARLOW ST,16870,DEM,TRUE
3047,Stiles,Breauna,FULLER,313 HESTER AVE,16870,REP,TRUE
3048,Francine,Laszlo,CHAN,386 HARLOW ST,16870,REP,TRUE
3049,Abrielle,Amandia,TAPIA,872 FLOWER ST,16870,REP,TRUE
3050,Kelli,Jacab,ESQUIVEL,370 FLOWER ST,16870,REP,TRUE
3051,Aldric,Brendy,BREWER,489 HESTER AVE,16870,DEM,TRUE
3052,Shoshanah,Duglas,MCBRIDE,940 HESTER AVE,16870,LIB,TRUE
3053,Charrise,Katoria,SANTANA,495 FLOWER ST,16870,IND,TRUE
3054,Colleen,Mattew,RUSH,694 FLOWER ST,16870,DEM,TRUE
3055,Jermisha,Jayton,KNIGHT,444 WOODLAND AVE,16870,DEM,TRUE
3056,Sid,Enriquez,MALONE,994 WOODLAND AVE,16870,IND,TRUE
3057,Sara,Arnie,MARKS,288 FLOWER ST,16870,DEM,TRUE
3058,Neyda,Ishmael,WOLFE,359 FLOWER ST,16870,DEM,TRUE
3059,Octavian,Keedra,CAMERON,305 FLOWER ST,16870,DEM,TRUE
3060,Kayona,Steffen,VILLALOBOS,626 FLOWER ST,16870,DEM,TRUE
3061,Briton,Leatrice,AHMED,961 FLOWER ST,16870,REP,TRUE
3062,Niema,Jostin,JACOBS,737 SEARS ST,16870,IND,TRUE
3063,Dynesha,Magon,HORTON,360 WOODLAND AVE,16870,REP,TRUE
3064,Ranna,Antonia,FARMER,624 SEARS ST,16870,SOC,TRUE
3065,Joshia,Danelle,BLAKE,152 FLOWER ST,16870,REP,TRUE
3066,Tuesdai,Elia,BARKER,875 FLOWER ST,16870,REP,TRUE
3067,Lindzi,Delane,ALEXANDER,536 HESTER AVE,16870,IND,TRUE
3068,Lenard,Katielynn,HAHN,129 HAHN ST,16870,DEM,TRUE
3069,Bronson,Carell,TRUONG,845 SEARS ST,16870,DEM,TRUE
3070,Nikea,Morgyn,PRESTON,383 HESTER AVE,16870,SOC,TRUE
3071,Lashika,Akilah,SCOTT,590 HESTER AVE,16870,SOC,TRUE
3072,Sebastien,Jazz,PACHECO,427 HAHN ST,16870,DEM,TRUE
3073,Marlette,Anum,LIN,664 HESTER AVE,16870,REP,TRUE
3074,Jazmene,Laurelyn,CHAVEZ,921 HARLOW ST,16870,DEM,TRUE
3075,Avetis,Asmaa,WHITNEY,229 FLOWER ST,16870,REP,TRUE
3076,Chelbie,Marisol,VO,892 SEARS ST,16870,REP,TRUE
3077,Jamiee,Annel,COLON,496 HAHN ST,16870,LIB,TRUE
3078,Cesar,Jacelyn,MADDOX,143 HARLOW ST,16870,LIB,TRUE
3079,Pardis,Neka,MARKS,513 HARLOW ST,16870,DEM,TRUE
3080,Tishawn,Colin,SILVA,724 WOODLAND AVE,16870,SOC,TRUE
3081,Marieke,Chisa,ANDREWS,625 WOODLAND AVE,16870,IND,TRUE
3082,Brieon,Caitlyn,FRY,242 HESTER AVE,16870,DEM,TRUE
3083,Yomaira,Eve,LAWRENCE,838 HAHN ST,16870,DEM,TRUE
3084,Navar,Olive,MILLER,787 HARLOW ST,16870,DEM,TRUE
3085,Katieanne,Kenney,HARDING,261 HAHN ST,16870,LIB,TRUE
3086,Koby,Caylen,FUENTES,640 FLOWER ST,16870,DEM,TRUE
3087,Kamran,Cordell,WALLS,644 HESTER AVE,16870,REP,TRUE
3088,Angeleia,Liborio,KNIGHT,776 FLOWER ST,16870,DEM,TRUE
3089,Rafaella,Andria,MARTINEZ,119 SEARS ST,16870,DEM,TRUE
3090,Rosemary,Russ,SANTIAGO,695 WOODLAND AVE,16870,LIB,TRUE
3091,Sabriya,Kristeena,LARSON,411 WOODLAND AVE,16870,REP,TRUE
3092,Dominik,Akua,BROWNING,291 SEARS ST,16870,IND,TRUE
3093,Carolee,Mariska,IBARRA,350 FLOWER ST,16870,IND,TRUE
3094,Phoenicia,Phadra,COFFEY,652 HARLOW ST,16870,IND,TRUE
3095,Jenifer,Raschad,NICHOLS,292 FLOWER ST,16870,DEM,TRUE
3096,Toniesha,Keller,QUINTANA,368 FLOWER ST,16870,REP,TRUE
3097,Emylee,Greta,BLACKWELL,403 FLOWER ST,16870,LIB,TRUE
3098,Tom,Danta,VANG,320 HESTER AVE,16870,SOC,TRUE
3099,Corderro,Hogan,RAMSEY,535 SEARS ST,16870,DEM,TRUE
3100,Genard,Raynetta,HART,677 HAHN ST,16870,SOC,TRUE
3101,Hollister,Jarnell,MCCORMICK,487 HESTER AVE,16870,SOC,TRUE
3102,Milana,Lakin,FARLEY,542 WOODLAND AVE,16870,IND,TRUE
3103,Adelyn,Lehi,SMALL,905 FLOWER ST,16870,DEM,TRUE
3104,Yony,Artemus,NOVAK,448 FLOWER ST,16870,IND,TRUE
3105,Danyell,Tajah,HAIL,851 HESTER AVE,16870,REP,TRUE
3106,Elyza,Delance,WADE,148 HESTER AVE,16870,REP,TRUE
3107,Eleen,Misty,NIXON,362 HAHN ST,16870,IND,TRUE
3108,River,Jermisha,BRANDT,290 SEARS ST,16870,REP,TRUE
3109,Donavin,Shaundrea,MATA,930 HARLOW ST,16870,DEM,TRUE
3110,Laina,Dmitri,PARSONS,655 HARLOW ST,16870,REP,TRUE
3111,Torie,Demico,BLACKBURN,433 WOODLAND AVE,16870,DEM,TRUE
3112,Shelsey,Jeremi,LYNN,788 SEARS ST,16870,IND,TRUE
3113,Tzirel,Carena,SIERRA,963 HARLOW ST,16870,DEM,TRUE
3114,Elza,Felicia,LE,182 HESTER AVE,16870,REP,TRUE
3115,Dejah,Easter,BARNES,715 HAHN ST,16870,DEM,TRUE
3116,Ryan,Rachell,LEVY,407 HESTER AVE,16870,IND,TRUE
3117,Elimelech,Caria,HAYNES,878 HESTER AVE,16870,DEM,TRUE
3118,Reynard,Martavious,CANTRELL,246 HAHN ST,16870,IND,TRUE
3119,Maverick,Jude,OLSON,760 SEARS ST,16870,REP,TRUE
3120,Dong,Silvino,THORNTON,518 HARLOW ST,16870,IND,TRUE
3121,Tarrence,Denisse,FARRELL,120 HARLOW ST,16870,REP,TRUE
3122,Karren,Calliope,YU,246 FLOWER ST,16870,REP,TRUE
3123,Brieon,Leanora,WILKERSON,270 WOODLAND AVE,16870,LIB,TRUE
3124,Korey,Crytal,ALLEN,627 WOODLAND AVE,16870,DEM,TRUE
3125,Lataria,Kaylyne,SCHNEIDER,793 SEARS ST,16870,SOC,TRUE
3126,Noor,Ralph,KERR,362 FLOWER ST,16870,IND,TRUE
3127,Callan,Tejash,WALTON,130 SEARS ST,16870,IND,TRUE
3128,Riah,Ruperto,RIOS,745 HARLOW ST,16870,DEM,TRUE
3129,Thor,Vy,SMALL,537 HESTER AVE,16870,IND,TRUE
3130,Munir,Tandi,LU,412 HARLOW ST,16870,REP,TRUE
3131,Jessica,Delaney,CROSS,632 WOODLAND AVE,16870,IND,TRUE
3132,Lucia,Absalom,LAWSON,579 HESTER AVE,16870,DEM,TRUE
3133,Anndrea,Diandre,ORTIZ,226 HESTER AVE,16870,REP,TRUE
3134,Earl,Chelci,JEFFERSON,220 WOODLAND AVE,16870,REP,TRUE
3135,Pauline,Nattalie,WU,293 HESTER AVE,16870,IND,TRUE
3136,Antwon,Kearsten,PARK,450 HESTER AVE,16870,REP,TRUE
3137,Ventura,Karmen,LIVINGSTON,820 WOODLAND AVE,16870,LIB,TRUE
3138,Luann,Aj,SINGLETON,662 WOODLAND AVE,16870,REP,TRUE
3139,Ericka,Mikaella,JOHNS,371 SEARS ST,16870,IND,TRUE
3140,Treston,Noreen,BRADLEY,762 HESTER AVE,16870,IND,TRUE
3141,Brie,Elliott,WOODWARD,400 WOODLAND AVE,16870,DEM,TRUE
3142,Hakeen,Antara,RAMOS,231 FLOWER ST,16870,DEM,TRUE
3143,Manisha,Briannia,DUNLAP,851 FLOWER ST,16870,REP,TRUE
3144,Lennox,Donie,THOMPSON,700 HARLOW ST,16870,REP,TRUE
3145,Josafat,Eustacia,DURHAM,888 FLOWER ST,16870,DEM,TRUE
3146,Chakara,Devonte,WALL,785 WOODLAND AVE,16870,IND,TRUE
3147,Latashia,Lamond,NORRIS,535 WOODLAND AVE,16870,DEM,TRUE
3148,Chung,Constantina,VARGAS,726 SEARS ST,16870,REP,TRUE
3149,Lakeithia,Maybelline,ESCOBAR,832 SEARS ST,16870,IND,TRUE
3150,Jasmen,Robertson,TAYLOR,895 HARLOW ST,16870,REP,TRUE
3151,Glory,Chasen,JIMENEZ,546 HESTER AVE,16870,DEM,TRUE
3152,Hassan,Raleigh,CUEVAS,104 FLOWER ST,16870,IND,TRUE
3153,Marlyse,Alicia,MONTES,355 WOODLAND AVE,16870,DEM,TRUE
3154,Meshawn,Toua,BRIDGES,874 HAHN ST,16870,REP,TRUE
3155,Karalee,Shuree,FERGUSON,334 WOODLAND AVE,16870,SOC,TRUE
3156,Dalin,Raechell,GORDON,520 HESTER AVE,16870,SOC,TRUE
3157,Shontoya,Taurian,LAWSON,348 WOODLAND AVE,16870,REP,TRUE
3158,Mandalyn,Brandilee,MAYER,360 FLOWER ST,16870,REP,TRUE
3159,Kindell,Nolita,SOSA,677 SEARS ST,16870,REP,TRUE
3160,Makenzie,Klayton,CONWAY,855 WOODLAND AVE,16870,IND,TRUE
3161,Damaria,Jennalyn,LYNCH,511 HARLOW ST,16870,DEM,TRUE
3162,Nile,Lettie,BARNES,536 HESTER AVE,16870,REP,TRUE
3163,Laquette,Merlyn,CARTER,784 HARLOW ST,16870,IND,TRUE
3164,Mazen,Devinn,BENJAMIN,338 WOODLAND AVE,16870,REP,TRUE
3165,Noah,Kista,CORDOVA,388 SEARS ST,16870,IND,TRUE
3166,Tanika,Jennika,WHITAKER,460 HESTER AVE,16870,IND,TRUE
3167,Jubal,Dori,HOLLOWAY,813 HESTER AVE,16870,LIB,TRUE
3168,Elton,Jabez,TOWNSEND,957 SEARS ST,16870,IND,TRUE
3169,Korbyn,Nhia,BARR,977 FLOWER ST,16870,SOC,TRUE
3170,Laresha,Cooper,COMBS,889 WOODLAND AVE,16870,LIB,TRUE
3171,Vondell,Chinwe,RANDOLPH,455 WOODLAND AVE,16870,REP,TRUE
3172,Cam,Shenee,MURILLO,191 SEARS ST,16870,SOC,TRUE
3173,Jenessa,Shivon,AYERS,336 HESTER AVE,16870,REP,TRUE
3174,Davina,Edwin,CARRILLO,823 SEARS ST,16870,IND,TRUE
3175,Jerran,Derrich,SPARKS,664 WOODLAND AVE,16870,DEM,TRUE
3176,Sadia,Hailley,FITZPATRICK,485 HESTER AVE,16870,REP,TRUE
3177,Latonja,Dekeisha,LAM,807 HARLOW ST,16870,IND,TRUE
3178,Celisse,Tekela,FIELDS,247 HARLOW ST,16870,DEM,TRUE
3179,Halina,Dat,VILLANUEVA,137 HESTER AVE,16870,DEM,TRUE
3180,Obie,Jaynelle,ESQUIVEL,311 HESTER AVE,16870,IND,TRUE
3181,Sheetal,Keiry,LUNA,562 WOODLAND AVE,16870,REP,TRUE
3182,Nadeen,Bibi,BOND,111 HESTER AVE,16870,DEM,TRUE
3183,Kang,Ellyn,GARDNER,931 SEARS ST,16870,DEM,TRUE
3184,Ayla,Natashia,PETERSEN,885 HESTER AVE,16870,REP,TRUE
3185,Monalisa,Rosario,MCFARLAND,570 HESTER AVE,16870,DEM,TRUE
3186,Susannah,Brittnee,COSTA,983 FLOWER ST,16870,IND,TRUE
3187,Fabiola,Malisa,SIMS,663 FLOWER ST,16870,LIB,TRUE
3188,Milton,Marqueze,PADILLA,102 HAHN ST,16870,SOC,TRUE
3189,Gianni,Amenda,ANDREWS,629 HAHN ST,16870,LIB,TRUE
3190,Rodney,Elimelech,LAWRENCE,450 FLOWER ST,16870,DEM,TRUE
3191,Kellianne,Jesseca,PATTERSON,905 HESTER AVE,16870,DEM,TRUE
3192,Vanesha,Kenisha,WALKER,496 FLOWER ST,16870,LIB,TRUE
3193,Viviane,Angelica,ARCHER,150 HARLOW ST,16870,DEM,TRUE
3194,Hans,An,HOWELL,197 SEARS ST,16870,REP,TRUE
3195,Kierstyn,Petar,WILCOX,716 FLOWER ST,16870,SOC,TRUE
3196,Shaunee,Rashaan,KERR,602 SEARS ST,16870,DEM,TRUE
3197,Nazim,Camilo,FRANKLIN,527 HARLOW ST,16870,DEM,TRUE
